OBJECTID,ISLAND,REGION,PROVINCE,DEO,CONG_DIST,ROAD_NAME,LOCATION,BRIDGE_ID,BR_NAME,BR_LENGTH,BR_TYPE1,BR_TYPE2,YR_CONST,ACTUAL_YR,CONDITION,NUM_ABUTT,NUM_PIER,NUM_SPAN,BR_WIDTH,BR_LIFE,LOAD_LIMIT,HT_OVER,HT_UNDER,L_SDWALK,R_SDWALK,NUM_LANES,BNR,CROSSING,BRGY,MUN,REMARKS,created_user,created_date,last_edited_user,last_edited_date,ROAD_SEC_CLASS,SEC_ID,SEC_LENGTH,ROUTE_NO,MaxBRHT,MaxPierHT,COMMENTS
"8452",Mindanao,Region XII,Cotabato,Cotabato 3rd District Engineering Office,Cotabato (Third District),Matalam-Lampayan-Antipas Rd,"5648",B00342MN,Marbel Br.,81,Concrete,Permanent,Year Known,"1998",Fair,"2","3","4",9.56,"34",20,0,0,0.85,0.85,"2",0.073118,River/Waterway (fresh water),Marbel,Matalam, ,GISADMIN,2021/02/19 11:50:43,GISADMIN,2021/02/19 11:50:43,Tertiary,S00709MN,"0","0",10.78,8.75,"CRACKS ON GIRDERS, RECOMMENDED FOR EPOXY INJECTION."
"8453",Mindanao,Region X,Misamis Occidental,Misamis Occidental 2nd District Engineering Office,Misamis Occidental (Second District),Labuyo-Tangub-Silaya Rd,"2656",B00372MN,Malubog Br. 1,26,Concrete,Permanent,Year Known,"1970",Good,"2","0","1",8.3,"24",0,0,0,0,0,"2",0,Not Specified,Sta. Cruz,Tangub City, ,GISADMIN,2021/02/19 11:50:43,GISADMIN,2021/02/19 11:50:43,Tertiary,S00990MN,"0","0",0,0,Completed Rehab. Major repair 2017 project
"8454",Mindanao,Region XIII,Agusan del Sur,Agusan del Sur 2nd District Engineering Office,Agusan Del Sur (Second District),Daang Maharlika (Agusan-Davao Sect),"26931",B00921MN,Lahi Br.,28,Concrete,Permanent,Year Known,"1970",Good,"2","2","3",8.43,"20",15,0,0,0.57,0.52,"2",0.033058,River/Waterway (fresh water),Wasian,Rosario, ,GISADMIN,2021/02/19 11:50:43,GISADMIN,2021/02/19 11:50:43,Primary,S00439MN,"0","1",4.85,4.1,"Bridge notice Water leakage both Abutment A & B. Replacement of Angular steel plate are recomended both Abutment.This Bridge was newly widen additional 2 lanes rightside  under GAA 2018 and completed August 19, 2019. Retroffiting/Strengthening of existin"
"8455",Mindanao,Region XI,Davao Oriental,Davao Oriental 2nd District Engineering Office,Davao Oriental (Second District),Mati-Maragusan Rd,"6096",B02009MN,Busay Br.,75,Concrete,Permanent,Year Known,"2017",Good,"2","2","3",9.53,"47",0,0,0,0.75,0.72,"2",0,River/Waterway (fresh water),Marayag,Lupon, ,GISADMIN,2021/02/19 11:50:43,GISADMIN,2021/02/19 11:50:43,Secondary,S00112MN,"0","907",12.15,6.9,"Newly completed bridge last October 2017, Routine Maintenance is only recommended."
"8456",Mindanao,Region XIII,Surigao del Sur,Surigao del Sur 2nd District Engineering Office,Surigao Del Sur (Second District),Surigao-Davao Coastal Rd,"103661",B00779MN,Pagtilaan Br.,21,Concrete,Permanent,Year Known,"2011",Good,"2","0","1",9.5,"44",20,0,0,1.05,1.05,"2",0,River/Waterway (fresh water),Pagtilaan,Lingig, ,GISADMIN,2021/02/19 11:50:43,GISADMIN,2021/02/19 11:50:43,Secondary,S00300MN,"0","902",6.9,0,"Bridge should be monitored  from wooden debris that might blocke the water flow to prevent damaged of bank protection and repainting of bridge must be applied. Scope of work of this Project in FY 2014 are Painting (Concrete Structure), Bridge Abutment, G"
"8457",Mindanao,Region XIII,Dinagat Islands,Dinagat Islands District Engineering Office,Dinagat Islands (Lone District),Dinagat-Loreto Rd,"42650",B00088DG,Rosita Br. 2,20,Concrete,Permanent,Year Known,"2013",Good,"2","0","1",9.62,"38",20,0,0,0.75,0.75,"2",0,River/Waterway (fresh water),Rosita,Libjo, ,GISADMIN,2021/02/19 11:50:43,GISADMIN,2021/02/19 11:50:43,Secondary,S00007DG,"0","880",7.7,0,Minor scaling was observed on approach and deck.
"8458",Mindanao,Region X,Lanao del Norte,Lanao del Norte 2nd District Engineering Office,Iligan City (Lone District),Misamis Oriental-Ma Cristina Bdry Rd,"19752",B01274MN,Nunucan Br. 1,41,Concrete,Permanent,Year Known,"2000",Good,"2","1","2",9.46,"40",15,0,0,0.72,0.75,"2",0.007663,River/Waterway (fresh water),Nunucan,Iligan City, ,GISADMIN,2021/02/19 11:50:43,GISADMIN,2021/02/19 11:50:43,Primary,S01378MN,"0","9",3.7,2.6,Bridge is in good condition. Cleaning waterways needed.
"8459",Mindanao,Region XI,Davao Oriental,Davao Oriental 1st District Engineering Office,Davao Oriental (First District),Surigao del Sur Bdry-Davao Or Coastal Rd,"59311",B00095MN,Bangkucaan Br.,19,Concrete,Permanent,Year Known,"2000",Fair,"2","0","1",9.51,"17",15,0,0,0.77,0.8,"2",0.113208,River/Waterway (fresh water),Kinablangan,Baganga, ,GISADMIN,2021/02/19 11:50:43,GISADMIN,2021/02/19 11:50:43,Secondary,S00140MN,"0","902",6.8,0,"Corroded Bearing Plates, Cracks on Girder"
"8460",Mindanao,Region XII,Sarangani,Sarangani District Engineering Office,Sarangani (Lone District),Sarangani-Sultan Kudarat Coastal Rd,"44248",B01069MN,Maglangit Br.,31,Concrete,Permanent,Year Known,"2009",Fair,"2","1","2",8.74,"22",20,0,0,0.74,0.74,"2",0.103175,River/Waterway (fresh water),Lomuyon,Kiamba, ,GISADMIN,2021/02/19 11:50:43,GISADMIN,2021/02/19 11:50:43,Secondary,S00227MN,"0","935",2.9,2.42,Repair damage expansion joint to prevent further deterioration and slope protection of the bridge.
"8461",Mindanao,Region X,Misamis Oriental,Misamis Oriental 2nd District Engineering Office,Misamis Oriental (Second District),Butuan City-Cagayan de Oro City-Iligan City Rd,"18802",B01115MN,Pugaan Br.,62,Concrete,Permanent,Year Known,"1977",Good,"2","1","2",17.07,"40",20,0,0,1.2,1.2,"4",0,River/Waterway (fresh water),Sta. Cruz,Tagoloan, ,GISADMIN,2021/02/19 11:50:43,GISADMIN,2021/02/19 11:50:43,Primary,S00507MN,"0","9",7.41,7.76,Wearing surface needs replacement
"8462",Mindanao,Region XII,Sultan Kudarat,Sultan Kudarat 2nd District Engineering Office,Sultan Kudarat (Second District),Awang-Upi-Lebak-Kalamansig-Palimbang-Sarangani Rd,"0",B01625MN,Sangay Br.,138,Bailey,Temporary,Year Known,"2011",Good,"2","8","9",3.76,"0",0,0,0,0,0,"1",0,Estuary (Salt Water),Brgy. Sangay,Kalamansig, ,GISADMIN,2021/02/19 11:50:43,GISADMIN,2021/02/19 11:50:43,Secondary,S00737MN,"0","935",5.8,5.8,On-going. This bridge was funded in FY 2017 Regular Infra. for Replacement of Temporary to Permanent.
"8463",Mindanao,Region XI,Davao del Sur,Davao City District Engineering Office,Davao City (First District),Daang Maharlika (MN),"4416",B01689MN,Bunawan Br. 1,45,Concrete,Permanent,Year Known,"2011",Good,"2","0","1",9.54,"45",15,0,0,0.76,0.76,"2",0.012579,River/Waterway (fresh water),Bunawan,Davao City, ,GISADMIN,2021/02/19 11:50:43,GISADMIN,2021/02/19 11:50:43,Primary,S00001MN,"0","1",8.2,0,Widening of bridge ongoing funded FY 2020
"8464",Mindanao,Region XII,Cotabato,Cotabato 2nd District Engineering Office,Cotabato (Second District),Makilala-Allah Valley Rd,"6229",B01806MN,Pamintuan Br.,24,Concrete,Permanent,Year Known,"2012",Good,"2","1","2",22.1,"43",0,0,0,0.76,0.76,"4",0.021164,River/Waterway (fresh water),San Vicente,Makilala, ,GISADMIN,2021/02/19 11:50:43,GISADMIN,2021/02/19 11:50:43,Primary,S00692MN,"0","76",4.36,4.26,EXPANSION JOINT WATER LEAKAGE AT ABUTMENT A AND B
"8465",Mindanao,Region X,Misamis Occidental,Misamis Occidental 2nd District Engineering Office,Misamis Occidental (Second District),Ozamis-Pagadian Rd,"19409",B00350MN,Bosikong Br.,22,Steel,Permanent,Year Known,"1965",Good,"2","0","1",8.95,"22",10,0,0,0.49,0.49,"2",0,River/Waterway (fresh water),Aquino,Tangub City, ,GISADMIN,2021/02/19 11:50:43,GISADMIN,2021/02/19 11:50:43,Primary,S00957MN,"0","78",7.78,0,"Newly Completed FY 2018 Repainting of Steel Girder, Slope Bank Protection and side walk cracking"
"8466",Mindanao,Region XIII,Agusan del Sur,Agusan del Sur 1st District Engineering Office,Agusan Del Sur (First District),Daang Maharlika (Agusan-Davao Sect),"16801",B01982MN,Wawa Parallel Br.,240,Concrete,Permanent,Year Known,"2020",Good,"2","5","6",9.52,"50",0,0,0,0.76,0.75,"2",0,River/Waterway (fresh water),San Vicente,Sibagat, ,GISADMIN,2021/02/19 11:50:43,GISADMIN,2021/02/19 11:50:43,Primary,S00446MN,"0","1",10,9.12,Newly Completed Bridge under GAA2018 Fund implemented by DPWH Regional Office. Routine maintenance only such as sweeping and cleaning.
"8467",Mindanao,Region XI,Davao Oriental,Davao Oriental 1st District Engineering Office,Davao Oriental (First District),Surigao del Sur Bdry-Davao Or Coastal Rd,"141274",B00111MN,Gov. Lopez Br.,309,Steel,Permanent,Year Known,"1988",Fair,"2","13","14",9.57,"20",15,0,0,0.69,0.68,"2",0.129707,River/Waterway (fresh water),Zaragosa,Manay, ,GISADMIN,2021/02/19 11:50:43,GISADMIN,2021/02/19 11:50:43,Secondary,S00140MN,"0","902",6.5,4.45,"Needs nylon gabion on pier, patching on honeycombs"
"8468",Mindanao,Region XII,Cotabato,Cotabato 2nd District Engineering Office,Cotabato (Second District),Paco-Roxas-Arakan Valley-Jct Davao-Bukidnon Rd,"3840",B00258MN,Malinan Br.,16,Steel,Permanent,Year Known,"1998",Fair,"2","0","1",9.92,"28",14,0,0,0,0,"2",0.100629,River/Waterway (fresh water),Sikitan,Kidapawan City, ,GISADMIN,2021/02/19 11:50:43,GISADMIN,2021/02/19 11:50:43,Secondary,S00701MN,"0","942",3.94,0,All missing bolts and nuts should be replace and be retighten.
"8469",Mindanao,Region XIII,Agusan del Norte,Agusan del Norte District Engineering Office,Agusan Del Norte (Second District),Daang Maharlika (Surigao-Agusan Sect),"39390",B01729MN,Minusuang Br.,28,Concrete,Permanent,Year Known,"1970",Poor,"2","2","3",16.95,"17",15,0,0,0.8,0.8,"4",0.413223,River/Waterway (fresh water),Victory,Tubay, ,GISADMIN,2021/02/19 11:50:43,GISADMIN,2021/02/19 11:50:43,Primary,S00399MN,"0","1",4.25,3.51,"WIDENED IN 2014, But the old structure has acquired detrimental defects"
"8470",Mindanao,Region XI,Davao del Sur,Davao del Sur District Engineering Office,Davao Del Sur (Lone District),Davao-Cotabato Rd (Jct Digos-Cotabato Sect),"25593",B00156MN,Matanao Br.,41,Concrete,Permanent,Year Known,"1998",Good,"2","0","1",8.97,"40",20,0,0,0.72,0.72,"2",0.025157,River/Waterway (fresh water),Marber,Bansalan, ,GISADMIN,2021/02/19 11:50:43,GISADMIN,2021/02/19 11:50:43,Primary,S00163MN,"0","75",7.95,0,NEWLY WIDENED BRIDGE
"8471",Mindanao,Region X,Misamis Oriental,Misamis Oriental 1st District Engineering Office,Misamis Oriental (First District),Balingasag By-Pass Rd,"2891",B01339MN,Waterfall Br. 2,51,Concrete,Permanent,Year Known,"1995",Good,"2","0","1",8.9,"10",20,0,0,0.8,0.8,"2",0,River/Waterway (fresh water),Waterfall,Balingasag, ,GISADMIN,2021/02/19 11:50:43,GISADMIN,2021/02/19 11:50:43,Tertiary,S00553MN,"0","0",5,0,"0"
"8472",Mindanao,Region XIII,Agusan del Norte,Butuan City District Engineering Office,Agusan Del Norte (First District),Mayor Democrito D. Plaza II Ave,"13470",B01671MN,Bancasi Br.,50,Concrete,Permanent,Year Known,"2004",Good,"2","1","2",9.5,"38",20,0,0,0.8,0.8,"2",0,River/Waterway (fresh water),Bancasi,Butuan City, ,GISADMIN,2021/02/19 11:50:43,GISADMIN,2021/02/19 11:50:43,Secondary,S00414MN,"0","951",7.06,5,Upgrading-widening from 2-lanes to 4-lanes is recommended because the present adjacent road is now in 4-lanes.
"8473",Mindanao,Region XII,South Cotabato,South Cotabato 2nd District Engineering Office,South Cotabato (Second District),Surallah-Lake Sebu-Maitum Rd,"19097",B00642MN,Lutayan Br.,14,Concrete,Permanent,Year Known,"2003",Poor,"2","0","1",8.8,"25",15,0,0,0.75,0.75,"2",0.157233,River/Waterway (fresh water),Takunel,Lake Sebu, ,GISADMIN,2021/02/19 11:50:43,GISADMIN,2021/02/19 11:50:43,Tertiary,S01454MN,"0","0",4.3,0,Repair damage  to prolong bridge life
"8474",Mindanao,Region XI,Compostela Valley,Compostela Valley District Engineering Office,Davao De Oro (First District),Daang Maharlika (MN),"50530",B00076MN,Puntod Br.,16,Concrete,Permanent,1945-1970,"1958",Fair,"2","0","1",7.73,"20",15,0,0,0.46,0.46,"2",0.144654,River/Waterway (fresh water),Linda,Nabunturan, ,GISADMIN,2021/02/19 11:50:43,GISADMIN,2021/02/19 11:50:43,Primary,S00126MN,"0","1",6.86,0," Deteriorated Sealant has been observed, Provide Expansion Joint, Steel Finger Type (Wd60 Complete Set), Honeycomb and Cracks on girder, Epoxy coating and Patching Type A are recommended"
"8475",Mindanao,Region XIII,Surigao del Norte,Surigao del Norte 2nd District Engineering Office,Surigao Del Norte (Second District),Quezon-Mapawa-Capalayan-Espina-Navarro Rd,"8407",B00815MN,Orok Br.,25,Steel,Permanent,Year Known,"1999",Good,"2","0","1",10,"45",20,0,0,0,0,"2",0,River/Waterway (fresh water),Orok,Surigao City, ,GISADMIN,2021/02/19 11:50:43,GISADMIN,2021/02/19 11:50:43,Tertiary,S00354MN,"0","0",5.4,0,"No defects were noticed. Accident prone, very slippery when wet."
"8476",Mindanao,Region X,Misamis Occidental,Misamis Occidental 1st District Engineering Office,Misamis Occidental (First District),Oroquieta City-Plaridel-Calamba-Sapang Dalaga Rd,"22484",B01633MN,Lobog Br. 2,97,Steel,Permanent,Year Known,"2010",Good,"2","2","3",9.53,"31",0,0,0,0.77,0.77,"2",0,Sea (Exposed),Panalsalan,Plaridel, ,GISADMIN,2021/02/19 11:50:43,GISADMIN,2021/02/19 11:50:43,Primary,S01011MN,"0","79",8.1,4.87,RM Only - Painting Bridge Components
"8477",Mindanao,Region XIII,Agusan del Sur,Agusan del Sur 1st District Engineering Office,Agusan Del Sur (First District),NRJ Bayugan-Esperanza Rd,"4012",B00938MN,Cagbas Br.,16,Concrete,Permanent,Year Known,"1989",Fair,"2","0","1",9.57,"39",20,0,0,0.8,0.78,"2",0.037736,River/Waterway (fresh water),Cagbas,Bayugan City, ,GISADMIN,2021/02/19 11:50:43,GISADMIN,2021/02/19 11:50:43,Tertiary,S00458MN,"0","0",4.2,0,All girders and bottom portion of Deck were newly strengthened with installed carbon fibers and with newly repaired grouted riprap on both abutment Slope Protection under GAA 2018 Fund implementing by DPWH ADS 1st DEO. But scaling on whole top of Deck ne
"8478",Mindanao,Region XIII,Surigao del Sur,Surigao del Sur 1st District Engineering Office,Surigao Del Sur (First District),Surigao-Davao Coastal Rd,"77946",B00684MN,Lubcon Br.,24,Concrete,Permanent,Year Known,"2011",Good,"2","0","1",9.7,"35",20,0,0,0.72,0.72,"2",0.018868,River/Waterway (fresh water),Mabahin,Cortes, ,GISADMIN,2021/02/19 11:50:43,GISADMIN,2021/02/19 11:50:43,Secondary,S00313MN,"0","902",6.3,0,Repair to slope protection of abutment 1 under GAA 2018 was completed.Partial waterproofing of deck is recommended.
"8479",Mindanao,Region XII,Sultan Kudarat,Sultan Kudarat 1st District Engineering Office,Sultan Kudarat (First District),Dulawan-Marbel Rd,"3837",B01679MN,Tinumiguez Br. 1,10,Concrete,Permanent,Year Known,"2011",Fair,"2","0","1",9.57,"48",0,0,0,0.78,0.78,"2",0.27673,River/Waterway (fresh water),Tinumiguez,Lambayong, ,GISADMIN,2021/02/19 11:50:43,GISADMIN,2021/02/19 11:50:43,Secondary,S00741MN,"0","940",3.75,0,Major Maintenance should be funded for sealing of cracking on deck and capping.
"8480",Mindanao,Region XII,Sultan Kudarat,Sultan Kudarat 2nd District Engineering Office,Sultan Kudarat (Second District),Awang-Upi-Lebak-Kalamansig-Palimbang-Sarangani Rd,"52116",B00340MN,Sinangkangan Br.,13,Concrete,Permanent,Year Known,"1998",Good,"2","0","1",9.68,"28",0,0,0,0.74,0.74,"2",0.056604,River/Waterway (fresh water),Sinangkangan,Palimbang, ,GISADMIN,2021/02/19 11:50:43,GISADMIN,2021/02/19 11:50:43,Secondary,S00737MN,"0","935",4.51,0,"During the time of inspection, no damage was observed"
"8481",Mindanao,Region XII,Cotabato,Cotabato 3rd District Engineering Office,Cotabato (Third District),Makilala-Allah Valley Rd,"18606",B00242MN,Tulunan Br.,25,Concrete,Permanent,Year Known,"1958",Poor,"2","2","3",7.72,"10",14,0,0,0.5,0.5,"2",0.639118,River/Waterway (fresh water),Brgy. La Ezperanza,Tulunan, ,GISADMIN,2021/02/19 11:50:43,GISADMIN,2021/02/19 11:50:43,Primary,S00835MN,"0","76",6.3,2.51,ON GOING CONSTRUCTION OF NEW BRIDGE.
"8482",Mindanao,Region X,Misamis Oriental,Misamis Oriental 1st District Engineering Office,Misamis Oriental (First District),Butuan City-Cagayan de Oro City-Iligan City Rd,"436",B01289MN,Maanas Br.,34,Concrete,Permanent,Year Known,"1981",Good,"2","2","3",16.86,"40",20,0,0,1.11,1.11,"4",0,River/Waterway (fresh water),Maanas,Medina, ,GISADMIN,2021/02/19 11:50:43,GISADMIN,2021/02/19 11:50:43,Primary,S00476MN,"0","9",6,4.31,"0"
"8483",Mindanao,Region XIII,Agusan del Sur,Agusan del Sur 2nd District Engineering Office,Agusan Del Sur (Second District),Daang Maharlika (Agusan-Davao Sect),"25915",B01941MN,Padigusan Parallel Br.,26,Concrete,Permanent,Year Known,"2017",Good,"2","0","1",9.6,"50",0,0,0,0.8,0.8,"2",0,River/Waterway (fresh water),Wasian,Rosario, ,GISADMIN,2021/02/19 11:50:43,GISADMIN,2021/02/19 11:50:43,Primary,S00439MN,"0","1",6.6,0,Newly constructed Parallel Bridge under GAA 2017
"8484",Mindanao,Region XI,Davao Oriental,Davao Oriental 2nd District Engineering Office,Davao Oriental (Second District),Pres. Diosdado P.Macapagal Natl Hi-way,"5252",B00030MN,Tibanban Br.,36,Concrete,Permanent,Year Known,"1993",Good,"2","2","3",9.58,"23",15,0,0,0.75,0.77,"2",0.024793,River/Waterway (fresh water),Mayo,Mati, ,GISADMIN,2021/02/19 11:50:43,GISADMIN,2021/02/19 11:50:43,Secondary,S01447MN,"0","902",6.35,4.97,Recommend for immediate major & routine work.
"8485",Mindanao,Region XI,Compostela Valley,Compostela Valley District Engineering Office,Davao De Oro (First District),Montevista-Compostela-Mati Bdry Rd,"11859",B00084MN,Languan Br.,16,Concrete,Permanent,Year Known,"1990",Good,"2","0","1",8.1,"40",15,0,0,0.7,0.7,"2",0,River/Waterway (fresh water),Cabinuangan,New Bataan, ,GISADMIN,2021/02/19 11:50:43,GISADMIN,2021/02/19 11:50:43,Tertiary,S00135MN,"0","0",4.5,0,Ongoing Regular Infra CY 2020 Widening(2 to 4 Lanes) of Bridge
"8486",Mindanao,Region XIII,Surigao del Norte,Surigao del Norte 2nd District Engineering Office,Surigao Del Norte (Second District),Surigao-Davao Coastal Rd,"38348",B00990MN,Cabugo Br.,16,Concrete,Permanent,Year Known,"1992",Fair,"2","0","1",9.56,"30",20,0,0,0.74,0.74,"2",0.251572,Estuary (Salt Water),Cabugo,Claver, ,GISADMIN,2021/02/19 11:50:43,GISADMIN,2021/02/19 11:50:43,Secondary,S00358MN,"0","902",5.6,0,"SMALL CRACKS ON DECK AND GIRDER WERE NOTED, EPOXY COATING IS RECOMMENDED. ROCKER BEARINGS ARE ALSO CORRODED, NEEDS TO BE REPAINTED."
"8487",Mindanao,Region X,Lanao del Norte,Lanao del Norte 2nd District Engineering Office,Lanao Del Norte (First District),Linamon-Zamboanga Rd,"30762",B00950MN,Segapod Br.,39,Concrete,Permanent,Year Known,"1968",Fair,"2","2","3",8.45,"35",15,0,0,0.4,0.4,"2",0.194969,River/Waterway (fresh water),Segapod,Maigo, ,GISADMIN,2021/02/19 11:50:43,GISADMIN,2021/02/19 11:50:43,Primary,S00914MN,"0","9",16.7,4.9,Cracking at deck slab soffit span 1. Span 1 & 3 cracking at main member apply epoxy injection. On-going Bridge widening under GAA FY 2020.
"8488",Mindanao,Region XIII,Surigao del Sur,Surigao del Sur 1st District Engineering Office,Surigao Del Sur (First District),Jct Gamut-Sn Miguel Bayugan Rd,"1153",B01402MN,Canag-as Br.,16,Concrete,Permanent,Year Known,"1995",Good,"2","0","1",9.1,"20",20,0,0,0.75,0.75,"2",0,River/Waterway (fresh water),Gamut,Tago, ,GISADMIN,2021/02/19 11:50:43,GISADMIN,2021/02/19 11:50:43,Tertiary,S01347MN,"0","0",4.6,0,"Rehabilitation of bridge was completed under GAA 2014,Replacement of deck slab and strengthening of main members."
"8489",Mindanao,Region XII,South Cotabato,South Cotabato 1st District Engineering Office,South Cotabato (Third District),Makar-Kiamba Rd,"883",B01023MN,Makar Br. 2,30,Concrete,Permanent,Year Known,"1981",Fair,"2","1","2",17.09,"18",20,0,0,0.75,0.75,"4",0.035294,River/Waterway (fresh water),Calumpang,General Santos City, ,GISADMIN,2021/02/19 11:50:43,GISADMIN,2021/02/19 11:50:43,Secondary,S00246MN,"0","935",2.5,2.5,Apply epoxy injection to seal cracks and repair concrete members
"8490",Mindanao,Region XI,Compostela Valley,Compostela Valley District Engineering Office,Davao De Oro (Second District),Surigao-Davao Coastal Rd,"9907",B00197MN,Kingking Br.,199,Steel,Permanent,Year Known,"1969",Good,"2","7","8",9.3,"40",15,0,0,0.8,0.8,"2",0,River/Waterway (fresh water),Poblacion,Pantukan, ,GISADMIN,2021/02/19 11:50:43,GISADMIN,2021/02/19 11:50:43,Primary,S01376MN,"0","74",3,2.75,Ongoing Regular Infra CY 2020 Rehabilitation / Major Repair
"8491",Mindanao,Region XII,Sultan Kudarat,Sultan Kudarat 2nd District Engineering Office,Sultan Kudarat (Second District),Awang-Upi-Lebak-Kalamansig-Palimbang-Sarangani Rd,"2577",B01263MN,Pangawan Br. 1,9,Concrete,Permanent,Year Known,"2011",Good,"2","0","1",9.42,"41",18,0,0,1.1,1.1,"2",0,Open Ground,Christianuevo,Lebak, ,GISADMIN,2021/02/19 11:50:43,GISADMIN,2021/02/19 11:50:43,Secondary,S00733MN,"0","935",3,0,No damaged was observed during the time of inspection.
"8492",Mindanao,Region XI,Davao del Sur,Davao City District Engineering Office,Davao City (First District),Davao City Div Rd,"16173",B01881MN,Pangi Br.,100,Concrete,Permanent,Year Known,"1978",Good,"2","3","4",16.74,"32",15,0,0,0.75,0.75,"4",0,River/Waterway (fresh water),Ulas,Dvo .City, ,GISADMIN,2021/02/19 11:50:43,GISADMIN,2021/02/19 11:50:43,Secondary,S00013MN,"0","913",9.3,6.1,Widening of bridge into 6 lanes on going
